88;http://en.wikipedia.org/wiki/Battle_of_Aljubarrota
89;http://en.wikipedia.org/wiki/Battle_of_Valverde
90;http://en.wikipedia.org/wiki/Battle_of_Savra
91;http://en.wikipedia.org/wiki/Battle_of_Sempach
92;http://en.wikipedia.org/wiki/Battle_of_Plo%C4%8Dnik
93;http://en.wikipedia.org/wiki/Battle_of_Castagnaro
94;http://en.wikipedia.org/wiki/Battle_of_Otterburn
95;http://en.wikipedia.org/wiki/Battle_of_Bile%C4%87a
96;http://en.wikipedia.org/wiki/Battle_of_Kosovo_Polje
97;http://en.wikipedia.org/wiki/Ros-mic-Triuin
98;http://en.wikipedia.org/wiki/Battle_of_Rovine
99;http://en.wikipedia.org/wiki/Battle_of_the_North_Inch
100;http://en.wikipedia.org/wiki/Battle_of_Nicopolis
101;http://en.wikipedia.org/wiki/Battle_of_Tragh-Bhaile
102;http://en.wikipedia.org/wiki/Battle_of_the_Vorskla_River
103;http://en.wikipedia.org/wiki/Battle_of_Mynydd_Hyddgen
104;http://en.wikipedia.org/wiki/Battle_of_Casalecchio
105;http://en.wikipedia.org/wiki/Battle_of_Bryn_Glas
106;http://en.wikipedia.org/wiki/Battle_of_Angora
107;http://en.wikipedia.org/wiki/Battle_of_Nesbit_Moor_(1402)
108;http://en.wikipedia.org/wiki/Battle_of_Homildon_Hill
109;http://en.wikipedia.org/wiki/Battle_of_Shrewsbury
110;http://en.wikipedia.org/wiki/Battle_of_Pwll_Melyn
111;http://en.wikipedia.org/wiki/Cluain_Immorrais
112;http://en.wikipedia.org/wiki/Battle_of_Tuiteam_Tarbhach
113;http://en.wikipedia.org/wiki/Battle_of_Bramham_Moor
114;http://en.wikipedia.org/wiki/Battle_of_Sanluri
115;http://en.wikipedia.org/wiki/Battle_of_Kherlen
116;http://en.wikipedia.org/wiki/Battle_of_Grunwald
117;http://en.wikipedia.org/wiki/Battle_of_Koronowo
118;http://en.wikipedia.org/wiki/Battle_of_Harlaw
119;http://en.wikipedia.org/wiki/Battle_of_Chalagan
120;http://en.wikipedia.org/wiki/Battle_of_Agincourt
121;http://en.wikipedia.org/wiki/Battle_of_Ceuta
122;http://en.wikipedia.org/wiki/Siege_of_Rouen
123;http://en.wikipedia.org/wiki/Battle_of_La_Rochelle_(1419)
124;http://en.wikipedia.org/wiki/Battle_of_Sudomer
125;http://en.wikipedia.org/wiki/Battle_of_Vitkov_Hill
126;http://en.wikipedia.org/wiki/Battle_of_Vysehrad
127;http://en.wikipedia.org/wiki/Battle_of_Bauge
128;http://en.wikipedia.org/wiki/Battle_of_Kutna_Hora
129;http://en.wikipedia.org/wiki/Battle_of_Nebovidy
130;http://en.wikipedia.org/wiki/Battle_of_N%C4%9Bmeck%C3%BD_Brod
131;http://en.wikipedia.org/wiki/Battle_of_Arbedo
132;http://en.wikipedia.org/wiki/Siege_of_Meaux
133;http://en.wikipedia.org/wiki/Battle_of_Horic
134;http://en.wikipedia.org/wiki/Battle_of_Cravant
135;http://en.wikipedia.org/wiki/Battle_of_Verneuil
136;http://en.wikipedia.org/wiki/Siege_of_Salonika
137;http://en.wikipedia.org/wiki/Battle_of_La_Brossini%C3%A8re
138;http://en.wikipedia.org/wiki/Battle_of_Zagonara
139;http://en.wikipedia.org/wiki/Battle_of_Brouwershaven
140;http://en.wikipedia.org/wiki/Battle_of_St._James
141;http://en.wikipedia.org/wiki/Battle_of_Usti_nad_Labem
142;http://en.wikipedia.org/wiki/Battle_of_Khirokitia
143;http://en.wikipedia.org/wiki/Siege_of_Orl%C3%A9ans
144;http://en.wikipedia.org/wiki/Battle_of_Jargeau
145;http://en.wikipedia.org/wiki/Battle_of_Meung-sur-Loire
146;http://en.wikipedia.org/wiki/Battle_of_Beaugency_(1429)
147;http://en.wikipedia.org/wiki/Battle_of_Patay
148;http://en.wikipedia.org/wiki/Siege_of_Compi%C3%A8gne
